Nivel;Clasificacion;Capitulo_Nombre;Subcapitulo_Nombre;Actividad_Nombre;WBS;KPI;Valor
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - CTs 115kV;4.2.5;CV;-745,31
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - PTs 115kV;4.2.6;CV;-190,47
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Pararrayos;4.2.7;CV;-186,54
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Celdas 13.8kV;4.2.8;CV;-368,36
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Banco Condensadores;4.2.9;CV;-323,53
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Aisladores Soporte;4.2.10;CV;-565,32
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Unidad Principal;4.3.1;CV;-730,42
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Reserva;4.3.2;CV;-749,89
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Interruptor 115kV;4.3.3;CV;-456,64
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Seccionador 115kV;4.3.4;CV;-627,1
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - CTs 115kV;4.3.5;CV;-194,49
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - PTs 115kV;4.3.6;CV;-302,69
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Pararrayos;4.3.7;CV;-460,24
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Celdas 13.8kV;4.3.8;CV;-512,89
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Banco Condensadores;4.3.9;CV;-564,35
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Aisladores Soporte;4.3.10;CV;-256,98
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Unidad Principal;4.4.1;CV;-479,58
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Reserva;4.4.2;CV;-962,9
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Interruptor 115kV;4.4.3;CV;-671,91
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Seccionador 115kV;4.4.4;CV;-641,93
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - CTs 115kV;4.4.5;CV;-660,64
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - PTs 115kV;4.4.6;CV;-777,36
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Pararrayos;4.4.7;CV;-592,21
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Celdas 13.8kV;4.4.8;CV;-489,27
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Banco Condensadores;4.4.9;CV;-858,16
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Aisladores Soporte;4.4.10;CV;-446,09
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Porticos 115kV;5.1.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Soportes Equipos;5.1.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Trafo Principal;5.1.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Interruptores;5.1.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Seccionadores;5.1.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - CTs y PTs;5.1.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Tuberia Aluminio;5.1.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Cable ACSR;5.1.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Herrajes;5.1.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Grapas;5.1.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Porticos 115kV;5.2.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Soportes Equipos;5.2.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Trafo Principal;5.2.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Interruptores;5.2.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Seccionadores;5.2.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - CTs y PTs;5.2.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Tuberia Aluminio;5.2.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Cable ACSR;5.2.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Herrajes;5.2.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Grapas;5.2.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Porticos 115kV;5.3.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Soportes Equipos;5.3.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Trafo Principal;5.3.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Interruptores;5.3.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Seccionadores;5.3.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - CTs y PTs;5.3.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Tuberia Aluminio;5.3.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Cable ACSR;5.3.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Herrajes;5.3.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Grapas;5.3.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Porticos 115kV;5.4.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Soportes Equipos;5.4.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Trafo Principal;5.4.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Interruptores;5.4.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Seccionadores;5.4.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - CTs y PTs;5.4.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Tuberia Aluminio;5.4.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Cable ACSR;5.4.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Herrajes;5.4.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Grapas;5.4.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 1;6.1.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 2;6.1.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 3;6.1.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Banco Baterias;6.1.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Cargador;6.1.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Tendido Cable;6.1.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Conexionado;6.1.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Fibra Optica;6.1.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Switch Ethernet;6.1.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - RTU;6.1.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 1;6.2.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 2;6.2.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 3;6.2.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Banco Baterias;6.2.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Cargador;6.2.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Tendido Cable;6.2.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Conexionado;6.2.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Fibra Optica;6.2.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Switch Ethernet;6.2.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - RTU;6.2.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 1;6.3.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 2;6.3.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 3;6.3.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Banco Baterias;6.3.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Cargador;6.3.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Tendido Cable;6.3.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Conexionado;6.3.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Fibra Optica;6.3.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Switch Ethernet;6.3.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - RTU;6.3.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 1;6.4.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 2;6.4.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 3;6.4.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Banco Baterias;6.4.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Cargador;6.4.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Tendido Cable;6.4.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Conexionado;6.4.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Fibra Optica;6.4.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Switch Ethernet;6.4.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - RTU;6.4.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Transformador;7.1.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Interruptores;7.1.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Seccionadores;7.1.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Reles Distancia;7.1.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Reles Diferenciales;7.1.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Integracion SCADA;7.1.6;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Medidores;7.1.7;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Lazos de Control;7.1.8;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Protocolos SAT;7.1.9;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Acta Final;7.1.10;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;7.2.1;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;7.2.2;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;7.2.3;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;7.2.4;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Diferenciales;7.2.5;CV;0,0
Actividad;3. Análisis de Variaciones (Desviaciones Absolutas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Integracion SCADA;7.2.6;CV;0,0
