Fecha;Semana;WBS;Capitulo;Subcapitulo;Actividad;PV;EV;AC;Comentarios_Obra;Comentarios_Admin
2025-12-21;25;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2025-12-28;26;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-01-04;27;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-01-11;28;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-01-18;29;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-01-25;30;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-02-01;31;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-02-08;32;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-02-15;33;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-02-22;34;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-03-01;35;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-03-08;36;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-03-15;37;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-03-22;38;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-03-29;39;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-04-05;40;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-04-12;41;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-04-19;42;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-04-26;43;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-05-03;44;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-05-10;45;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-05-17;46;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-05-24;47;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-05-31;48;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;0,0;;;-;-
2026-06-07;49;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;543,18;;;-;-
2026-06-14;50;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;1247,9;;;-;-
2026-06-21;51;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;2029,97;;;-;-
2026-06-28;52;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;2866,92;;;-;-
2026-07-05;53;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;3747,21;;;-;-
2026-07-12;54;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;4663,64;;;-;-
2026-07-19;55;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;5611,27;;;-;-
2026-07-26;56;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;6586,46;;;-;-
2026-08-02;57;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;7586,39;;;-;-
2026-08-09;58;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;8608,82;;;-;-
2026-08-16;59;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;9651,95;;;-;-
2026-08-23;60;7.2.1;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;10714,24;;;-;-
2025-07-06;1;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-07-13;2;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-07-20;3;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-07-27;4;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-08-03;5;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-08-10;6;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-08-17;7;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-08-24;8;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-08-31;9;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-09-07;10;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-09-14;11;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-09-21;12;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-09-28;13;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-10-05;14;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-10-12;15;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-10-19;16;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-10-26;17;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-11-02;18;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-11-09;19;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-11-16;20;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;0,0;0,0;-;-
2025-11-23;21;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2025-11-30;22;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2025-12-07;23;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2025-12-14;24;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2025-12-21;25;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2025-12-28;26;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-01-04;27;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-01-11;28;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-01-18;29;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-01-25;30;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-02-01;31;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-02-08;32;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-02-15;33;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-02-22;34;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-03-01;35;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-03-08;36;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-03-15;37;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-03-22;38;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-03-29;39;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-04-05;40;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-04-12;41;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-04-19;42;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-04-26;43;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-05-03;44;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-05-10;45;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-05-17;46;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-05-24;47;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-05-31;48;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;0,0;;;-;-
2026-06-07;49;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;1134,19;;;-;-
2026-06-14;50;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;2605,69;;;-;-
2026-06-21;51;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;4238,7;;;-;-
2026-06-28;52;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;5986,31;;;-;-
2026-07-05;53;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;7824,4;;;-;-
2026-07-12;54;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;9737,97;;;-;-
2026-07-19;55;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;11716,68;;;-;-
2026-07-26;56;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;13752,92;;;-;-
2026-08-02;57;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;15840,83;;;-;-
2026-08-09;58;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;17975,75;;;-;-
2026-08-16;59;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;20153,86;;;-;-
2026-08-23;60;7.2.2;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;22371,98;;;-;-
2025-07-06;1;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-07-13;2;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-07-20;3;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-07-27;4;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-08-03;5;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-08-10;6;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-08-17;7;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-08-24;8;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-08-31;9;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-09-07;10;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-09-14;11;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-09-21;12;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-09-28;13;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-10-05;14;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-10-12;15;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-10-19;16;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-10-26;17;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-11-02;18;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-11-09;19;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-11-16;20;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;0,0;0,0;-;-
2025-11-23;21;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2025-11-30;22;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2025-12-07;23;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2025-12-14;24;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2025-12-21;25;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2025-12-28;26;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-01-04;27;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-01-11;28;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-01-18;29;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-01-25;30;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-02-01;31;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-02-08;32;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-02-15;33;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-02-22;34;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-03-01;35;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-03-08;36;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-03-15;37;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-03-22;38;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-03-29;39;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-04-05;40;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-04-12;41;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-04-19;42;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-04-26;43;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-05-03;44;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-05-10;45;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-05-17;46;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-05-24;47;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-05-31;48;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;0,0;;;-;-
2026-06-07;49;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;480,2;;;-;-
2026-06-14;50;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;1103,21;;;-;-
2026-06-21;51;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;1794,59;;;-;-
2026-06-28;52;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;2534,5;;;-;-
2026-07-05;53;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;3312,72;;;-;-
2026-07-12;54;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;4122,89;;;-;-
2026-07-19;55;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;4960,65;;;-;-
2026-07-26;56;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;5822,75;;;-;-
2026-08-02;57;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;6706,74;;;-;-
2026-08-09;58;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;7610,63;;;-;-
2026-08-16;59;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;8532,8;;;-;-
2026-08-23;60;7.2.3;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;9471,92;;;-;-
2025-07-06;1;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-07-13;2;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-07-20;3;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-07-27;4;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-08-03;5;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-08-10;6;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-08-17;7;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-08-24;8;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-08-31;9;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-09-07;10;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-09-14;11;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-09-21;12;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-09-28;13;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-10-05;14;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-10-12;15;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-10-19;16;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-10-26;17;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-11-02;18;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-11-09;19;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-11-16;20;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;0,0;0,0;-;-
2025-11-23;21;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2025-11-30;22;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2025-12-07;23;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2025-12-14;24;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2025-12-21;25;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2025-12-28;26;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-01-04;27;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-01-11;28;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-01-18;29;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-01-25;30;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-02-01;31;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-02-08;32;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-02-15;33;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-02-22;34;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-03-01;35;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-03-08;36;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-03-15;37;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-03-22;38;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-03-29;39;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-04-05;40;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-04-12;41;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-04-19;42;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-04-26;43;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-05-03;44;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-05-10;45;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-05-17;46;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-05-24;47;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-05-31;48;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;0,0;;;-;-
2026-06-07;49;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;1230,14;;;-;-
2026-06-14;50;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;2826,11;;;-;-
2026-06-21;51;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;4597,25;;;-;-
2026-06-28;52;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;6492,69;;;-;-
2026-07-05;53;7.2.4;7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;8486,27;;;-;-
